336
-7.823220	2.011667	-0.809783
-7.726852	1.985548	-0.815152
-7.632973	1.960145	-0.820494
-7.544668	1.936209	-0.825724
-7.464336	1.914441	-0.830778
-7.393090	1.895426	-0.835634
-7.330311	1.879557	-0.840322
-7.273588	1.866990	-0.844926
-7.219197	1.857627	-0.849571
-7.163012	1.851110	-0.854386
-7.101578	1.846813	-0.859474
-7.032944	1.843829	-0.864875
-6.956985	1.841013	-0.870559
-6.875129	1.837149	-0.876430
-6.789668	1.831236	-0.882349
-6.702952	1.822838	-0.888158
-6.616750	1.812364	-0.893704
-6.531950	1.801128	-0.898843
-6.448600	1.791107	-0.903439
-6.366194	1.784419	-0.907365
-6.284056	1.782687	-0.910510
-6.201689	1.786508	-0.912780
-6.119004	1.795249	-0.914107
-6.036407	1.807246	-0.914449
-5.954762	1.820333	-0.913799
-5.875282	1.832466	-0.912203
-5.799391	1.842222	-0.909786
-5.728568	1.849023	-0.906772
-5.664137	1.853043	-0.903474
-5.606931	1.854910	-0.900262
-5.556881	1.855357	-0.897519
-5.512633	1.854928	-0.895598
-5.471435	1.853848	-0.894794
-5.429452	1.852040	-0.895315
-5.382498	1.849274	-0.897243
-5.326970	1.845372	-0.900485
-5.260647	1.840401	-0.904725
-5.183077	1.834763	-0.909421
-5.095469	1.829164	-0.913870
-5.000253	1.824451	-0.917355
-4.900573	1.821398	-0.919312
-4.799877	1.820522	-0.919473
-4.701624	1.821994	-0.917914
-4.608965	1.825668	-0.914989
-4.524305	1.831190	-0.911188
-4.448781	1.838130	-0.906967
-4.381857	1.846074	-0.902627
-4.321316	1.854678	-0.898261
-4.263797	1.863691	-0.893787
-4.205790	1.872944	-0.889036
-4.144768	1.882344	-0.883863
-4.080047	1.891857	-0.878240
-4.013020	1.901485	-0.872288
-3.946630	1.911255	-0.866243
-3.884222	1.921201	-0.860361
-3.828143	1.931343	-0.854804
-3.778606	1.941671	-0.849533
-3.733252	1.952123	-0.844286
-3.687626	1.962570	-0.838615
-3.636446	1.972802	-0.832019
-3.575197	1.982524	-0.824095
-3.501471	1.991363	-0.814669
-3.415556	1.998893	-0.803853
-3.320118	2.004693	-0.791995
-3.219175	2.008452	-0.779561
-3.116861	2.010087	-0.766995
-3.016412	2.009837	-0.754622
-2.919650	2.008259	-0.742616
-2.826978	2.006083	-0.731048
-2.737712	2.003957	-0.719983
-2.650541	2.002146	-0.709590
-2.563954	2.000318	-0.700229
-2.476565	1.997494	-0.692465
-2.387373	1.992255	-0.686994
-2.296004	1.983165	-0.684467
-2.202930	1.969307	-0.685252
-2.109610	1.950729	-0.689225
-2.018427	1.928614	-0.695684
-1.932333	1.905065	-0.703460
-1.854170	1.882555	-0.711176
-1.785843	1.863254	-0.717581
-1.727623	1.848475	-0.721811
-1.677903	1.838431	-0.723503
-1.633553	1.832348	-0.722753
-1.590774	1.828857	-0.719959
-1.546116	1.826448	-0.715645
-1.497299	1.823848	-0.710326
-1.443588	1.820221	-0.704432
-1.385678	1.815207	-0.698280
-1.325237	1.808849	-0.692078
-1.264344	1.801492	-0.685936
-1.205011	1.793680	-0.679891
-1.148893	1.786062	-0.673929
-1.097142	1.779285	-0.668013
-1.050304	1.773857	-0.662107
-1.008225	1.769998	-0.656199
-0.969963	1.767520	-0.650315
-0.933817	1.765805	-0.644525
-0.897568	1.763893	-0.638941
-0.858909	1.760697	-0.633703
-0.815972	1.755260	-0.628958
-0.767758	1.746975	-0.624834
-0.714306	1.735687	-0.621424
-0.656574	1.721673	-0.618768
-0.596082	1.705531	-0.616828
-0.534502	1.688062	-0.615471
-0.473304	1.670171	-0.614452
-0.413537	1.652809	-0.613424
-0.355708	1.636892	-0.611997
-0.299715	1.623184	-0.609848
-0.244802	1.612150	-0.606844
-0.189575	1.603828	-0.603147
-0.132134	1.597799	-0.599240
-0.070422	1.593277	-0.595845
-0.002795	1.589305	-0.593747
0.071316	1.584984	-0.593576
0.150896	1.579633	-0.595624
